"district"	"Glofas_st"	"thr_stat"	"thr"	"floods"	"floods_correct"	"floods_incorrect"	"protocol_triggered"	"triggered_in_vain"	"detection_ratio"	"false_alarm_ratio"
"1"	"KE0100480236"	"KEGVS3"	"rl2"	164.218231201172	6	1	5	1	0	0.17	0
"1"	"KE0100480236"	"KEGVS2"	"q50"	0.35682604	6	5	1	11	8	0.83	0.73
"1"	"KE0100480236"	"KEGVS2"	"q80"	3.305287	6	2	4	12	11	0.33	0.92
"1"	"KE0100480236"	"KEGVS2"	"q90"	8.1019871	6	2	4	12	11	0.33	0.92
"1"	"KE0100480236"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0100480236"	"KEGVS2"	"rl2"	71.5539016723633	6	1	5	2	1	0.17	0.5
"1"	"KE0100480236"	"KEGVS2"	"rl5"	178.36946105957	6	1	5	1	0	0.17	0
"1"	"KE0100480237"	"G5173"	"q80"	17.629416	6	4	2	12	9	0.67	0.75
"1"	"KE0100480237"	"G5173"	"q90"	43.607384	6	3	3	11	9	0.5	0.82
"1"	"KE0100480237"	"G5173"	"q95"	88.38189	6	3	3	11	9	0.5	0.82
"1"	"KE0100480237"	"G5173"	"rl2"	275.537933349609	6	1	5	1	0	0.17	0
"1"	"KE0100480237"	"KEGVS3"	"q50"	6.2720103	6	4	2	8	5	0.67	0.62
"1"	"KE0100480237"	"KEGVS3"	"q80"	22.020576	6	4	2	11	8	0.67	0.73
"1"	"KE0100480237"	"KEGVS3"	"q90"	42.0967586	6	3	3	9	7	0.5	0.78
"1"	"KE0100480237"	"KEGVS3"	"q95"	71.68488	6	2	4	8	6	0.33	0.75
"1"	"KE0100480237"	"KEGVS3"	"rl2"	164.218231201172	6	1	5	1	0	0.17	0
"1"	"KE0100480237"	"KEGVS2"	"q50"	0.35682604	6	5	1	11	8	0.83	0.73
"1"	"KE0100480237"	"KEGVS2"	"q80"	3.305287	6	2	4	12	11	0.33	0.92
"1"	"KE0100480237"	"KEGVS2"	"q90"	8.1019871	6	2	4	12	11	0.33	0.92
"1"	"KE0100480237"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0100480237"	"KEGVS2"	"rl2"	71.5539016723633	6	1	5	2	1	0.17	0.5
"1"	"KE0100480237"	"KEGVS2"	"rl5"	178.36946105957	6	1	5	1	0	0.17	0
"1"	"KE0100480238"	"G5173"	"q80"	17.629416	6	4	2	12	9	0.67	0.75
"1"	"KE0100480238"	"G5173"	"q90"	43.607384	6	3	3	11	9	0.5	0.82
"1"	"KE0100480238"	"G5173"	"q95"	88.38189	6	3	3	11	9	0.5	0.82
"1"	"KE0100480238"	"G5173"	"rl2"	275.537933349609	6	1	5	1	0	0.17	0
"1"	"KE0100480238"	"KEGVS3"	"q50"	6.2720103	6	4	2	8	5	0.67	0.62
"1"	"KE0100480238"	"KEGVS3"	"q80"	22.020576	6	4	2	11	8	0.67	0.73
"1"	"KE0100480238"	"KEGVS3"	"q90"	42.0967586	6	3	3	9	7	0.5	0.78
"1"	"KE0100480238"	"KEGVS3"	"q95"	71.68488	6	2	4	8	6	0.33	0.75
"1"	"KE0100480238"	"KEGVS3"	"rl2"	164.218231201172	6	1	5	1	0	0.17	0
"1"	"KE0100480238"	"KEGVS2"	"q50"	0.35682604	6	5	1	11	8	0.83	0.73
"1"	"KE0100480238"	"KEGVS2"	"q80"	3.305287	6	2	4	12	11	0.33	0.92
"1"	"KE0100480238"	"KEGVS2"	"q90"	8.1019871	6	2	4	12	11	0.33	0.92
"1"	"KE0100480238"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0100480238"	"KEGVS2"	"rl2"	71.5539016723633	6	1	5	2	1	0.17	0.5
"1"	"KE0100480238"	"KEGVS2"	"rl5"	178.36946105957	6	1	5	1	0	0.17	0
"1"	"KE0100480239"	"G5173"	"q80"	17.629416	6	4	2	12	9	0.67	0.75
"1"	"KE0100480239"	"G5173"	"q90"	43.607384	6	3	3	11	9	0.5	0.82
"1"	"KE0100480239"	"G5173"	"q95"	88.38189	6	3	3	11	9	0.5	0.82
"1"	"KE0100480239"	"G5173"	"rl2"	275.537933349609	6	1	5	1	0	0.17	0
"1"	"KE0100480239"	"KEGVS3"	"q50"	6.2720103	6	4	2	8	5	0.67	0.62
"1"	"KE0100480239"	"KEGVS3"	"q80"	22.020576	6	4	2	11	8	0.67	0.73
"1"	"KE0100480239"	"KEGVS3"	"q90"	42.0967586	6	3	3	9	7	0.5	0.78
"1"	"KE0100480239"	"KEGVS3"	"q95"	71.68488	6	2	4	8	6	0.33	0.75
"1"	"KE0100480239"	"KEGVS3"	"rl2"	164.218231201172	6	1	5	1	0	0.17	0
"1"	"KE0100480239"	"KEGVS2"	"q50"	0.35682604	6	5	1	11	8	0.83	0.73
"1"	"KE0100480239"	"KEGVS2"	"q80"	3.305287	6	2	4	12	11	0.33	0.92
"1"	"KE0100480239"	"KEGVS2"	"q90"	8.1019871	6	2	4	12	11	0.33	0.92
"1"	"KE0100480239"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0100480239"	"KEGVS2"	"rl2"	71.5539016723633	6	1	5	2	1	0.17	0.5
"1"	"KE0100480239"	"KEGVS2"	"rl5"	178.36946105957	6	1	5	1	0	0.17	0
"1"	"KE0100480240"	"G5173"	"q80"	17.629416	6	4	2	12	9	0.67	0.75
"1"	"KE0100480240"	"G5173"	"q90"	43.607384	6	3	3	11	9	0.5	0.82
"1"	"KE0100480240"	"G5173"	"q95"	88.38189	6	3	3	11	9	0.5	0.82
"1"	"KE0100480240"	"G5173"	"rl2"	275.537933349609	6	1	5	1	0	0.17	0
"1"	"KE0100480240"	"KEGVS3"	"q50"	6.2720103	6	4	2	8	5	0.67	0.62
"1"	"KE0100480240"	"KEGVS3"	"q80"	22.020576	6	4	2	11	8	0.67	0.73
"1"	"KE0100480240"	"KEGVS3"	"q90"	42.0967586	6	3	3	9	7	0.5	0.78
"1"	"KE0100480240"	"KEGVS3"	"q95"	71.68488	6	2	4	8	6	0.33	0.75
"1"	"KE0100480240"	"KEGVS3"	"rl2"	164.218231201172	6	1	5	1	0	0.17	0
"1"	"KE0100480240"	"KEGVS2"	"q50"	0.35682604	6	5	1	11	8	0.83	0.73
"1"	"KE0100480240"	"KEGVS2"	"q80"	3.305287	6	2	4	12	11	0.33	0.92
"1"	"KE0100480240"	"KEGVS2"	"q90"	8.1019871	6	2	4	12	11	0.33	0.92
"1"	"KE0100480240"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0100480240"	"KEGVS2"	"rl2"	71.5539016723633	6	1	5	2	1	0.17	0.5
"1"	"KE0100480240"	"KEGVS2"	"rl5"	178.36946105957	6	1	5	1	0	0.17	0
"1"	"KE0110490241"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490241"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490241"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490241"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490241"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490241"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490241"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490241"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490241"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490242"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490242"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490242"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490242"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490242"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490242"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490242"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490242"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490242"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490243"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490243"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490243"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490243"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490243"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490243"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490243"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490243"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490243"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490244"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490244"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490244"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490244"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490244"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490244"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490244"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490244"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490244"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490245"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490245"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490245"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490245"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490245"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490245"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490245"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490245"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490245"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490246"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490246"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490246"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490246"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490246"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490246"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490246"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490246"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490246"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110490247"	"KEGVS21"	"q80"	156.40506	9	8	1	23	19	0.89	0.83
"1"	"KE0110490247"	"KEGVS21"	"q90"	265.536888	9	5	4	20	17	0.56	0.85
"1"	"KE0110490247"	"KEGVS21"	"q95"	374.741359999999	9	4	5	12	10	0.44	0.83
"1"	"KE0110490247"	"KEGVS3"	"q90"	42.0967586	9	7	2	18	15	0.78	0.83
"1"	"KE0110490247"	"G5208"	"q80"	14.384909	9	7	2	18	14	0.78	0.78
"1"	"KE0110490247"	"G5208"	"q90"	38.779209	9	4	5	16	14	0.44	0.88
"1"	"KE0110490247"	"G5208"	"q95"	71.198235	9	4	5	18	16	0.44	0.89
"1"	"KE0110490247"	"KEGVS2"	"q90"	8.1019871	9	5	4	18	15	0.56	0.83
"1"	"KE0110490247"	"KEGVS2"	"q95"	17.05115	9	2	7	12	10	0.22	0.83
"1"	"KE0110500248"	"KEGVS21"	"q80"	156.40506	6	4	2	19	16	0.67	0.84
"1"	"KE0110500248"	"KEGVS21"	"q90"	265.536888	6	3	3	16	14	0.5	0.88
"1"	"KE0110500248"	"KEGVS21"	"q95"	374.741359999999	6	3	3	8	6	0.5	0.75
"1"	"KE0110500248"	"KEGVS3"	"q90"	42.0967586	6	4	2	15	12	0.67	0.8
"1"	"KE0110500248"	"KEGVS3"	"q95"	71.68488	6	2	4	12	11	0.33	0.92
"1"	"KE0110500248"	"G5208"	"q80"	14.384909	6	4	2	14	11	0.67	0.79
"1"	"KE0110500248"	"G5208"	"q90"	38.779209	6	3	3	13	11	0.5	0.85
"1"	"KE0110500248"	"G5208"	"q95"	71.198235	6	3	3	14	12	0.5	0.86
"1"	"KE0110500248"	"G5208"	"rl2"	177.129745483398	6	2	4	2	1	0.33	0.5
"1"	"KE0110500248"	"KEGVS2"	"q80"	3.305287	6	5	1	18	15	0.83	0.83
"1"	"KE0110500248"	"KEGVS2"	"q90"	8.1019871	6	3	3	14	12	0.5	0.86
"1"	"KE0110500248"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0110500249"	"KEGVS21"	"q80"	156.40506	6	4	2	19	16	0.67	0.84
"1"	"KE0110500249"	"KEGVS21"	"q90"	265.536888	6	3	3	16	14	0.5	0.88
"1"	"KE0110500249"	"KEGVS21"	"q95"	374.741359999999	6	3	3	8	6	0.5	0.75
"1"	"KE0110500249"	"KEGVS3"	"q90"	42.0967586	6	4	2	15	12	0.67	0.8
"1"	"KE0110500249"	"KEGVS3"	"q95"	71.68488	6	2	4	12	11	0.33	0.92
"1"	"KE0110500249"	"G5208"	"q80"	14.384909	6	4	2	14	11	0.67	0.79
"1"	"KE0110500249"	"G5208"	"q90"	38.779209	6	3	3	13	11	0.5	0.85
"1"	"KE0110500249"	"G5208"	"q95"	71.198235	6	3	3	14	12	0.5	0.86
"1"	"KE0110500249"	"G5208"	"rl2"	177.129745483398	6	2	4	2	1	0.33	0.5
"1"	"KE0110500249"	"KEGVS2"	"q80"	3.305287	6	5	1	18	15	0.83	0.83
"1"	"KE0110500249"	"KEGVS2"	"q90"	8.1019871	6	3	3	14	12	0.5	0.86
"1"	"KE0110500249"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0110500250"	"KEGVS21"	"q80"	156.40506	6	4	2	19	16	0.67	0.84
"1"	"KE0110500250"	"KEGVS21"	"q90"	265.536888	6	3	3	16	14	0.5	0.88
"1"	"KE0110500250"	"KEGVS21"	"q95"	374.741359999999	6	3	3	8	6	0.5	0.75
"1"	"KE0110500250"	"KEGVS3"	"q90"	42.0967586	6	4	2	15	12	0.67	0.8
"1"	"KE0110500250"	"KEGVS3"	"q95"	71.68488	6	2	4	12	11	0.33	0.92
"1"	"KE0110500250"	"G5208"	"q80"	14.384909	6	4	2	14	11	0.67	0.79
"1"	"KE0110500250"	"G5208"	"q90"	38.779209	6	3	3	13	11	0.5	0.85
"1"	"KE0110500250"	"G5208"	"q95"	71.198235	6	3	3	14	12	0.5	0.86
"1"	"KE0110500250"	"G5208"	"rl2"	177.129745483398	6	2	4	2	1	0.33	0.5
"1"	"KE0110500250"	"KEGVS2"	"q80"	3.305287	6	5	1	18	15	0.83	0.83
"1"	"KE0110500250"	"KEGVS2"	"q90"	8.1019871	6	3	3	14	12	0.5	0.86
"1"	"KE0110500250"	"KEGVS2"	"q95"	17.05115	6	2	4	8	7	0.33	0.88
"1"	"KE0140650323"	"G5299"	"q90"	124.235085	3	2	1	1	0	0.67	0
"1"	"KE0140650323"	"G5299"	"q95"	169.19077	3	2	1	1	0	0.67	0
"1"	"KE0140650324"	"G5299"	"q90"	124.235085	3	2	1	1	0	0.67	0
"1"	"KE0140650324"	"G5299"	"q95"	169.19077	3	2	1	1	0	0.67	0
"1"	"KE0140650325"	"G5299"	"q90"	124.235085	3	2	1	1	0	0.67	0
"1"	"KE0140650325"	"G5299"	"q95"	169.19077	3	2	1	1	0	0.67	0
"1"	"KE0140650326"	"G5299"	"q90"	124.235085	3	2	1	1	0	0.67	0
"1"	"KE0140650326"	"G5299"	"q95"	169.19077	3	2	1	1	0	0.67	0
"1"	"KE0140650327"	"G5299"	"q90"	124.235085	3	2	1	1	0	0.67	0
"1"	"KE0140650327"	"G5299"	"q95"	169.19077	3	2	1	1	0	0.67	0
"1"	"KE0150710350"	"G5118"	"rl2"	211.044769287109	4	1	3	1	0	0.25	0
"1"	"KE0150710350"	"KEGVS23"	"rl2"	182.654083251953	4	1	3	2	1	0.25	0.5
"1"	"KE0150710351"	"G5118"	"rl2"	211.044769287109	4	1	3	1	0	0.25	0
"1"	"KE0150710351"	"KEGVS23"	"rl2"	182.654083251953	4	1	3	2	1	0.25	0.5
"1"	"KE0150710352"	"G5118"	"rl2"	211.044769287109	4	1	3	1	0	0.25	0
"1"	"KE0150710352"	"KEGVS23"	"rl2"	182.654083251953	4	1	3	2	1	0.25	0.5
"1"	"KE0150710353"	"G5118"	"rl2"	211.044769287109	4	1	3	1	0	0.25	0
"1"	"KE0150710353"	"KEGVS23"	"rl2"	182.654083251953	4	1	3	2	1	0.25	0.5
"1"	"KE0150740365"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740365"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0150740366"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740366"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0150740367"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740367"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0150740368"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740368"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0150740369"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740369"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0150740370"	"G5118"	"q80"	13.114168	2	1	1	16	15	0.5	0.94
"1"	"KE0150740370"	"KEGVS23"	"q90"	23.7512	2	1	1	14	13	0.5	0.93
"1"	"KE0160800394"	"G5142"	"q80"	10.177249	14	12	2	9	3	0.86	0.33
"1"	"KE0160800394"	"G5142"	"q90"	19.134172	14	9	5	8	4	0.64	0.5
"1"	"KE0160800394"	"G5142"	"q95"	34.633698	14	8	6	4	1	0.57	0.25
"1"	"KE0160800394"	"G5142"	"rl2"	88.3043060302734	14	1	13	1	0	0.07	0
"1"	"KE0160800395"	"G5142"	"q80"	10.177249	14	12	2	9	3	0.86	0.33
"1"	"KE0160800395"	"G5142"	"q90"	19.134172	14	9	5	8	4	0.64	0.5
"1"	"KE0160800395"	"G5142"	"q95"	34.633698	14	8	6	4	1	0.57	0.25
"1"	"KE0160800395"	"G5142"	"rl2"	88.3043060302734	14	1	13	1	0	0.07	0
"1"	"KE0160800396"	"G5142"	"q80"	10.177249	14	12	2	9	3	0.86	0.33
"1"	"KE0160800396"	"G5142"	"q90"	19.134172	14	9	5	8	4	0.64	0.5
"1"	"KE0160800396"	"G5142"	"q95"	34.633698	14	8	6	4	1	0.57	0.25
"1"	"KE0160800396"	"G5142"	"rl2"	88.3043060302734	14	1	13	1	0	0.07	0
"1"	"KE0160800397"	"G5142"	"q80"	10.177249	14	12	2	9	3	0.86	0.33
"1"	"KE0160800397"	"G5142"	"q90"	19.134172	14	9	5	8	4	0.64	0.5
"1"	"KE0160800397"	"G5142"	"q95"	34.633698	14	8	6	4	1	0.57	0.25
"1"	"KE0160800397"	"G5142"	"rl2"	88.3043060302734	14	1	13	1	0	0.07	0
"1"	"KE0170860424"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860424"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860425"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860425"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860426"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860426"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860427"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860427"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860428"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860428"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860429"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860429"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170860430"	"KEGVS23"	"q95"	50.864777	6	5	1	4	2	0.83	0.5
"1"	"KE0170860430"	"KEGVS23"	"rl2"	182.654083251953	6	2	4	1	0	0.33	0
"1"	"KE0170870431"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870431"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870431"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0170870432"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870432"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870432"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0170870433"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870433"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870433"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0170870434"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870434"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870434"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0170870435"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870435"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870435"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0170870436"	"KEGVS23"	"q80"	10.701686	3	1	2	11	10	0.33	0.91
"1"	"KE0170870436"	"KEGVS23"	"q90"	23.7512	3	1	2	9	8	0.33	0.89
"1"	"KE0170870436"	"KEGVS23"	"q95"	50.864777	3	1	2	8	7	0.33	0.88
"1"	"KE0190980487"	"G5218"	"q80"	76.834305	2	1	1	2	1	0.5	0.5
"1"	"KE0190980487"	"G5218"	"q90"	111.55885	2	1	1	2	1	0.5	0.5
"1"	"KE0190980488"	"G5218"	"q80"	76.834305	2	1	1	2	1	0.5	0.5
"1"	"KE0190980488"	"G5218"	"q90"	111.55885	2	1	1	2	1	0.5	0.5
"1"	"KE0190980489"	"G5218"	"q80"	76.834305	2	1	1	2	1	0.5	0.5
"1"	"KE0190980489"	"G5218"	"q90"	111.55885	2	1	1	2	1	0.5	0.5
"1"	"KE0190980490"	"G5218"	"q80"	76.834305	2	1	1	2	1	0.5	0.5
"1"	"KE0190980490"	"G5218"	"q90"	111.55885	2	1	1	2	1	0.5	0.5
"1"	"KE0211040516"	"G5450"	"q90"	132.695474	4	1	3	7	6	0.25	0.86
"1"	"KE0211040516"	"G5450"	"q95"	185.64964	4	1	3	2	1	0.25	0.5
"1"	"KE0211040516"	"G5218"	"q80"	76.834305	4	3	1	12	9	0.75	0.75
"1"	"KE0211040516"	"G5218"	"q90"	111.55885	4	1	3	7	6	0.25	0.86
"1"	"KE0211040516"	"G5218"	"q95"	155.25873	4	1	3	3	2	0.25	0.67
"1"	"KE0211040517"	"G5450"	"q90"	132.695474	4	1	3	7	6	0.25	0.86
"1"	"KE0211040517"	"G5450"	"q95"	185.64964	4	1	3	2	1	0.25	0.5
"1"	"KE0211040517"	"G5218"	"q80"	76.834305	4	3	1	12	9	0.75	0.75
"1"	"KE0211040517"	"G5218"	"q90"	111.55885	4	1	3	7	6	0.25	0.86
"1"	"KE0211040517"	"G5218"	"q95"	155.25873	4	1	3	3	2	0.25	0.67
"1"	"KE0211040518"	"G5450"	"q90"	132.695474	4	1	3	7	6	0.25	0.86
"1"	"KE0211040518"	"G5450"	"q95"	185.64964	4	1	3	2	1	0.25	0.5
"1"	"KE0211040518"	"G5218"	"q80"	76.834305	4	3	1	12	9	0.75	0.75
"1"	"KE0211040518"	"G5218"	"q90"	111.55885	4	1	3	7	6	0.25	0.86
"1"	"KE0211040518"	"G5218"	"q95"	155.25873	4	1	3	3	2	0.25	0.67
"1"	"KE0211070528"	"G5450"	"q80"	89.9827180000001	6	5	1	11	8	0.83	0.73
"1"	"KE0211070528"	"G5450"	"q90"	132.695474	6	1	5	7	6	0.17	0.86
"1"	"KE0211070528"	"G5450"	"q95"	185.64964	6	1	5	2	1	0.17	0.5
"1"	"KE0211070528"	"G5218"	"q80"	76.834305	6	5	1	10	7	0.83	0.7
"1"	"KE0211070528"	"G5218"	"q90"	111.55885	6	1	5	7	6	0.17	0.86
"1"	"KE0211070528"	"G5218"	"q95"	155.25873	6	1	5	3	2	0.17	0.67
"1"	"KE0211070529"	"G5450"	"q80"	89.9827180000001	6	5	1	11	8	0.83	0.73
"1"	"KE0211070529"	"G5450"	"q90"	132.695474	6	1	5	7	6	0.17	0.86
"1"	"KE0211070529"	"G5450"	"q95"	185.64964	6	1	5	2	1	0.17	0.5
"1"	"KE0211070529"	"G5218"	"q80"	76.834305	6	5	1	10	7	0.83	0.7
"1"	"KE0211070529"	"G5218"	"q90"	111.55885	6	1	5	7	6	0.17	0.86
"1"	"KE0211070529"	"G5218"	"q95"	155.25873	6	1	5	3	2	0.17	0.67
"1"	"KE0211070530"	"G5450"	"q80"	89.9827180000001	6	5	1	11	8	0.83	0.73
"1"	"KE0211070530"	"G5450"	"q90"	132.695474	6	1	5	7	6	0.17	0.86
"1"	"KE0211070530"	"G5450"	"q95"	185.64964	6	1	5	2	1	0.17	0.5
"1"	"KE0211070530"	"G5218"	"q80"	76.834305	6	5	1	10	7	0.83	0.7
